t y_t
0.0 39.42702577732126
0.0005005005005005005 73.3536082859954
0.001001001001001001 81.9325611502082
0.0015015015015015015 85.60334263626265
0.002002002002002002 59.612964981228174
0.0025025025025025025 75.45349973294073
0.003003003003003003 73.0263847429392
0.0035035035035035035 86.36206986894904
0.004004004004004004 85.10807262175067
0.0045045045045045045 104.83049497920851
0.005005005005005005 97.6332286576901
0.0055055055055055055 71.0258370288146
0.006006006006006006 97.19265993875553
0.0065065065065065065 114.73778790820298
0.007007007007007007 106.50722374793818
0.0075075075075075074 107.04877569899132
0.008008008008008008 85.9631509773146
0.008508508508508508 106.71214280701791
0.009009009009009009 128.58425171265083
0.00950950950950951 95.11096672160522
0.01001001001001001 108.29224895382595
0.01051051051051051 133.65685483865008
0.011011011011011011 107.03768660184612
0.011511511511511512 120.19276485705016
0.012012012012012012 102.70437032087817
0.012512512512512512 131.84409508510544
0.013013013013013013 129.95631462388923
0.013513513513513514 98.8232223709663
0.014014014014014014 123.82447928211543
0.014514514514514514 104.28716546729686
0.015015015015015015 122.70041586616318
0.015515515515515516 93.47150477979731
0.016016016016016016 105.37907646922366
0.016516516516516516 90.2213655733436
0.017017017017017015 100.13698854330352
0.017517517517517518 89.21636071064941
0.018018018018018018 102.53141000987623
0.018518518518518517 87.1188825834123
0.01901901901901902 100.07462116451691
0.01951951951951952 122.75404656660983
0.02002002002002002 84.80168036194769
0.02052052052052052 117.91839610261022
0.02102102102102102 98.9039416794862
0.021521521521521522 79.32257693269237
0.022022022022022022 82.12302846735571
0.02252252252252252 66.00831583961627
0.023023023023023025 95.1110818286592
0.023523523523523524 77.88493076691324
0.024024024024024024 81.57433082433917
0.024524524524524523 70.00406019249819
0.025025025025025023 86.02989557455028
0.025525525525525526 54.69946538476362
0.026026026026026026 57.15475610496347
0.026526526526526525 69.41816625751977
0.02702702702702703 56.94867608627669
0.027527527527527528 64.19549401108917
0.028028028028028028 34.74238288221252
0.028528528528528527 35.42300713166771
0.029029029029029027 50.73852458463688
0.02952952952952953 32.41931228811513
0.03003003003003003 58.50709733021282
0.03053053053053053 24.70662227497366
0.031031031031031032 28.603920909980275
0.03153153153153153 33.13521731448375
0.03203203203203203 18.101940356154174
0.032532532532532535 13.981113127444047
0.03303303303303303 48.48160213592433
0.033533533533533534 39.410058261237076
0.03403403403403403 19.95208174792149
0.03453453453453453 32.57478890559381
0.035035035035035036 12.616748201856623
0.03553553553553553 19.319121359593893
0.036036036036036036 4.4706356906103295
0.03653653653653654 25.94462135330167
0.037037037037037035 2.439779670330303
0.03753753753753754 21.939040071970012
0.03803803803803804 38.630591122300004
0.03853853853853854 44.157452497039735
0.03903903903903904 16.386640629722777
0.03953953953953954 44.34104712651476
0.04004004004004004 37.088458847490244
0.04054054054054054 40.44247703095532
0.04104104104104104 46.83617687132186
0.04154154154154154 12.78442535919843
0.04204204204204204 43.83131728883712
0.04254254254254254 51.15347933079457
0.043043043043043044 43.08049836412612
0.04354354354354354 28.774259830824676
0.044044044044044044 25.143834166585933
0.04454454454454455 41.867261562421525
0.04504504504504504 58.61092307791428
0.045545545545545546 29.918372938098358
0.04604604604604605 32.575620834949476
0.046546546546546545 42.065415352021034
0.04704704704704705 77.9004529754814
0.047547547547547545 42.194228386868595
0.04804804804804805 82.58315824072704
0.04854854854854855 63.52846893811435
0.04904904904904905 68.26667331652493
0.04954954954954955 89.05818063690599
0.050050050050050046 63.97771117706321
0.05055055055055055 87.47560868491182
0.05105105105105105 98.6970806177388
0.05155155155155155 106.30420420666383
0.05205205205205205 77.70765800963858
0.052552552552552555 92.79942286577224
0.05305305305305305 116.3781914167732
0.053553553553553554 116.12083906111047
0.05405405405405406 109.08696438463737
0.05455455455455455 118.67237978172774
0.055055055055055056 130.88473248497993
0.05555555555555555 98.64778921701232
0.056056056056056056 121.58756754622439
0.05655655655655656 130.16964558625108
0.057057057057057055 134.80548934675016
0.05755755755755756 107.83259916407202
0.058058058058058054 137.13670451948212
0.05855855855855856 115.08995000999948
0.05905905905905906 119.42535597822352
0.059559559559559556 130.20381318294477
0.06006006006006006 111.26516009521185
0.06056056056056056 123.39742150064936
0.06106106106106106 149.7677335100064
0.06156156156156156 117.76060416339621
0.062062062062062065 132.4572819281424
0.06256256256256257 142.96090326427318
0.06306306306306306 143.58999498863597
0.06356356356356356 139.4851729543224
0.06406406406406406 107.04218573630322
0.06456456456456457 135.47634442119806
0.06506506506506507 126.47362269327402
0.06556556556556556 125.79729106863623
0.06606606606606606 134.9969724286999
0.06656656656656657 108.6537048814038
0.06706706706706707 115.80840014479949
0.06756756756756757 99.361610235393
0.06806806806806806 138.28130134836726
0.06856856856856856 109.13141158727898
0.06906906906906907 128.43681911350973
0.06956956956956957 114.3815383199933
0.07007007007007007 119.58931800197742
0.07057057057057058 82.81020598283393
0.07107107107107107 85.11576597387727
0.07157157157157157 87.82330085483005
0.07207207207207207 89.64252789059131
0.07257257257257257 105.123015050015
0.07307307307307308 88.65740491217804
0.07357357357357357 90.00105004068585
0.07407407407407407 84.04653226291535
0.07457457457457457 55.43951725254313
0.07507507507507508 61.019933352921484
0.07557557557557558 71.73026365667079
0.07607607607607608 67.62876880782943
0.07657657657657657 40.896246188921765
0.07707707707707707 60.922998302121336
0.07757757757757758 40.73532916022782
0.07807807807807808 37.11667463539762
0.07857857857857858 68.05790784169918
0.07907907907907907 50.48435018804092
0.07957957957957958 19.611851559403874
0.08008008008008008 42.38641815591451
0.08058058058058058 22.09108845625908
0.08108108108108109 9.517392807471019
0.08158158158158157 8.668954209545767
0.08208208208208208 34.43776783266133
0.08258258258258258 8.832542705392925
0.08308308308308308 42.24350486537747
0.08358358358358359 19.675224569430412
0.08408408408408408 22.25942897111357
0.08458458458458458 -1.3032118711892693
0.08508508508508508 7.441779155421912
0.08558558558558559 -8.958371198988651
0.08608608608608609 0.639322672061823
0.08658658658658659 26.03501049624296
0.08708708708708708 -4.590515804944097
0.08758758758758758 13.892247979703434
0.08808808808808809 10.507524402159966
0.08858858858858859 3.144631077641826
0.0890890890890891 11.946390356034435
0.08958958958958958 25.016857858465364
0.09009009009009009 4.840228187937122
0.09059059059059059 3.8816046967814515
0.09109109109109109 28.00265112144053
0.0915915915915916 29.218145340735305
0.0920920920920921 15.692920410727638
0.09259259259259259 17.69399449725489
0.09309309309309309 32.96372775930183
0.0935935935935936 39.8401465925462
0.0940940940940941 0.18551942323366433
0.0945945945945946 34.717848383549075
0.09509509509509509 20.782222748170305
0.09559559559559559 19.774932221001706
0.0960960960960961 45.101489941522914
0.0965965965965966 25.335144367852447
0.0970970970970971 38.493366538225146
0.09759759759759759 51.73709202797119
0.0980980980980981 30.136083387436695
0.0985985985985986 47.8617354225956
